"","dsdingid","dsdingr","dsdbcid","dsdbcnam","dsdbccat"
"9435","10004556","NATURE'S SUNSHINE CHINESE MINERAL-CHI TONIC PROPRIETARY BLEND","10002368","REISHI MUSHROOM",3
"9436","10004610","MORE THAN A MULTIPLE MUSHROOM COMPLEX","10002368","REISHI MUSHROOM",3
"9437","10005244","NATURE'S WAY ALIVE! MYCO DEFENSE MUSHROOM BLEND #2","10002368","REISHI MUSHROOM",3
"9438","10005372","BALLY TOTAL FITNESS BLAST BOTANICAL ENERGY COMPLEX","10002368","REISHI MUSHROOM",3
"9439","10005930","NEW CHAPTER STRESS SUPPORT MULTI IMMUNE SUPPORT RESPONSE BLEND","10002368","REISHI MUSHROOM",3
"9440","10006235","ROEX CELLTALK PROPRIETARY BLEND","10002368","REISHI MUSHROOM",3
"9441","10006316","NUTRITION DEPOT SUPREME ROYAL JELLY 63.1 BLEND","10002368","REISHI MUSHROOM",3
"9442","10006715","NSI NUTRACEUTICAL SCIENCES INSTITUTE WHOLE FOOD SHAKE MUSHROOM DEFENSE BLEND","10002368","REISHI MUSHROOM",3
"9443","10007071","HERBASAURS ELDERBERRY PLUS PROPRIETARY BLEND","10002368","REISHI MUSHROOM",3
"9444","10007143","RAINBOW LIGHT WOMEN'S NUTRITIONAL SYSTEM 4:1 HERBAL EXTRACTS BLEND","10002368","REISHI MUSHROOM",3
"9445","10007648","HERBALIST & ALCHEMIST SEVEN PRECIOUS MUSHROOMS PROPRIETARY BLEND","10002368","REISHI MUSHROOM",3
"9446","10007650","HERBALIST & ALCHEMIST IMMUNE ADAPT PROPRIETARY BLEND","10002368","REISHI MUSHROOM",3
"9447","10002674","ALIVE! MYCODEFENSE MUSHROOM BLEND","10002369","MAITAKE MUSHROOM",3
"9448","10004306","NIKKEN IMMUNITY PROPRIETARY BLEND","10002369","MAITAKE MUSHROOM",3
"9449","10004610","MORE THAN A MULTIPLE MUSHROOM COMPLEX","10002369","MAITAKE MUSHROOM",3
"9450","10005244","NATURE'S WAY ALIVE! MYCO DEFENSE MUSHROOM BLEND #2","10002369","MAITAKE MUSHROOM",3
"9451","10005930","NEW CHAPTER STRESS SUPPORT MULTI IMMUNE SUPPORT RESPONSE BLEND","10002369","MAITAKE MUSHROOM",3
"9452","10006235","ROEX CELLTALK PROPRIETARY BLEND","10002369","MAITAKE MUSHROOM",3
"9453","10006715","NSI NUTRACEUTICAL SCIENCES INSTITUTE WHOLE FOOD SHAKE MUSHROOM DEFENSE BLEND","10002369","MAITAKE MUSHROOM",3
"9454","10007648","HERBALIST & ALCHEMIST SEVEN PRECIOUS MUSHROOMS PROPRIETARY BLEND","10002369","MAITAKE MUSHROOM",3
"9455","10002371","SP CHLOROPHYLL COMPLEX  PROPRIETARY BLEND","10002372","SESAME SEED",3
"9456","10003000","PERFECT WHOLE FOOD MATRIX","10002372","SESAME SEED",3
"9457","10005007","GARDEN OF LIFE POTEN-ZYME WHOLE FOOD MATRIX","10002372","SESAME SEED",3
"9458","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10002372","SESAME SEED",3
"9459","10002371","SP CHLOROPHYLL COMPLEX  PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9460","10002417","SP FOR-TIL PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9461","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9462","10004198","SP DIAPLEX PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9463","10004206","SP CATAPLEX E2 PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9464","10004212","SP GASTREX PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9465","10005023","SP ALLERPLEX PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9466","10005028","SP NEUROPLEX PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9467","10005033","SP RENAFOOD PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9468","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9469","10005865","SP E-POISE PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9470","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9471","10006071","SP FERROFOOD PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9472","10006072","SP BETACOL PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9473","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002373","TILLANDSIA USNEOIDES",3
"9474","10002371","SP CHLOROPHYLL COMPLEX  PROPRIETARY BLEND","10002374","BUCKWHEAT",3
"9475","10002655","WATKINS PROPRIETARY GLOBAL GRAINS CONCENTRATE","10002374","BUCKWHEAT",3
"9476","10003000","PERFECT WHOLE FOOD MATRIX","10002374","BUCKWHEAT",3
"9477","10005007","GARDEN OF LIFE POTEN-ZYME WHOLE FOOD MATRIX","10002374","BUCKWHEAT",3
"9478","10005762","BIOTICS RESEARCH CORPORATION BIO-FCTS PROPRIETARY BLEND","10002374","BUCKWHEAT",3
"9479","10002371","SP CHLOROPHYLL COMPLEX  PROPRIETARY BLEND","10002375","PEA (VINE)",3
"9480","10002930","SP CATALYN PROPRIETARY BLEND","10002375","PEA (VINE)",3
"9481","10002376","SP MIN-CHEX PROPRIETARY BLEND","10002377","MANGANESE LACTATE",2
"9482","10005862","SP CATAPLEX B PROPRIETARY BLEND","10002377","MANGANESE LACTATE",2
"9483","10005883","SP ORCHEX PROPRIETARY BLEND","10002377","MANGANESE LACTATE",2
"9484","10002176","IMMUPLEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9485","10002376","SP MIN-CHEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9486","10002389","SP B6 PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9487","10002394","SP IODOMERE PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9488","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9489","10002930","SP CATALYN PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9490","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9491","10004193","SP ARGINEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9492","10004195","SP CATAPLEX GTF PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9493","10004198","SP DIAPLEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9494","10004212","SP GASTREX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9495","10004219","SP IMMUPLEX PROPRIETARY BLEND #2","10002378","BOVINE LIVER",4
"9496","10005022","SP A-F BETAFOOD PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9497","10005028","SP NEUROPLEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9498","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9499","10005861","SP CATAPLEX F 4150 PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9500","10005862","SP CATAPLEX B PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9501","10005865","SP E-POISE PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9502","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9503","10005870","SP CATAPLEX G PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9504","10005879","SP IPLEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9505","10005883","SP ORCHEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9506","10006070","SP DRENAMIN PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9507","10006071","SP FERROFOOD PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9508","10006467","SP CATALYN PROPRIETARY BLEND #2","10002378","BOVINE LIVER",4
"9509","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002378","BOVINE LIVER",4
"9510","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002378","BOVINE LIVER",4
"9511","10002376","SP MIN-CHEX PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9512","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9513","10004212","SP GASTREX PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9514","10005870","SP CATAPLEX G PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9515","10005879","SP IPLEX PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9516","10005883","SP ORCHEX PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9517","10006070","SP DRENAMIN PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9518","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002379","PORCINE STOMACH",4
"9519","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002379","PORCINE STOMACH",4
"9520","10002176","IMMUPLEX PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9521","10002182","ZYPAN PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9522","10002376","SP MIN-CHEX PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9523","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9524","10002417","SP FOR-TIL PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9525","10002930","SP CATALYN PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9526","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9527","10004206","SP CATAPLEX E2 PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9528","10004219","SP IMMUPLEX PROPRIETARY BLEND #2","10002381","BOVINE SPLEEN",4
"9529","10005028","SP NEUROPLEX PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9530","10005865","SP E-POISE PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9531","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9532","10005883","SP ORCHEX PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9533","10006071","SP FERROFOOD PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9534","10006467","SP CATALYN PROPRIETARY BLEND #2","10002381","BOVINE SPLEEN",4
"9535","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002381","BOVINE SPLEEN",4
"9536","10002376","SP MIN-CHEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9537","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9538","10002417","SP FOR-TIL PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9539","10002930","SP CATALYN PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9540","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9541","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9542","10004189","SP TRACE MINERALS-B12 PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9543","10004197","SP CONGAPLEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9544","10004212","SP GASTREX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9545","10005022","SP A-F BETAFOOD PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9546","10005023","SP ALLERPLEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9547","10005028","SP NEUROPLEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9548","10005033","SP RENAFOOD PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9549","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9550","10005861","SP CATAPLEX F 4150 PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9551","10005862","SP CATAPLEX B PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9552","10005865","SP E-POISE PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9553","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9554","10005870","SP CATAPLEX G PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9555","10005879","SP IPLEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9556","10005883","SP ORCHEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9557","10006070","SP DRENAMIN PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9558","10006071","SP FERROFOOD PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9559","10006072","SP BETACOL PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9560","10006467","SP CATALYN PROPRIETARY BLEND #2","10002382","DEFATTED WHEAT (GERM)",3
"9561","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9562","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002382","DEFATTED WHEAT (GERM)",3
"9563","10007031","SP ZYMEX PROPRIETARY BLEND","10002382","DEFATTED WHEAT (GERM)",3
"9564","10002376","SP MIN-CHEX PROPRIETARY BLEND","10002383","BOVINE BRAIN",4
"9565","10002176","IMMUPLEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9566","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9567","10002417","SP FOR-TIL PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9568","10002930","SP CATALYN PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9569","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9570","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9571","10004198","SP DIAPLEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9572","10004206","SP CATAPLEX E2 PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9573","10004212","SP GASTREX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9574","10005022","SP A-F BETAFOOD PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9575","10005028","SP NEUROPLEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9576","10005861","SP CATAPLEX F 4150 PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9577","10005870","SP CATAPLEX G PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9578","10005879","SP IPLEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9579","10005883","SP ORCHEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9580","10006065","SP THYMEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9581","10006072","SP BETACOL PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9582","10006467","SP CATALYN PROPRIETARY BLEND #2","10002385","CALCIUM LACTATE",2
"9583","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002385","CALCIUM LACTATE",2
"9584","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002385","CALCIUM LACTATE",2
"9585","10002417","SP FOR-TIL PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9586","10002930","SP CATALYN PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9587","10003958","SP CARDIO-PLUS PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9588","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9589","10004189","SP TRACE MINERALS-B12 PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9590","10004193","SP ARGINEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9591","10004195","SP CATAPLEX GTF PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9592","10004197","SP CONGAPLEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9593","10004198","SP DIAPLEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9594","10004206","SP CATAPLEX E2 PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9595","10005022","SP A-F BETAFOOD PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9596","10005023","SP ALLERPLEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9597","10005033","SP RENAFOOD PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9598","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9599","10005861","SP CATAPLEX F 4150 PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9600","10005862","SP CATAPLEX B PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9601","10005865","SP E-POISE PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9602","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9603","10005879","SP IPLEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9604","10006070","SP DRENAMIN PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9605","10006071","SP FERROFOOD PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9606","10006072","SP BETACOL PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9607","10006467","SP CATALYN PROPRIETARY BLEND #2","10002386","OAT FLOUR",3
"9608","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10002386","OAT FLOUR",3
"9609","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002386","OAT FLOUR",3
"9610","10002389","SP B6 PROPRIETARY BLEND","10002390","MUSHROOM",3
"9611","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002390","MUSHROOM",3
"9612","10002930","SP CATALYN PROPRIETARY BLEND","10002390","MUSHROOM",3
"9613","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002390","MUSHROOM",3
"9614","10004197","SP CONGAPLEX PROPRIETARY BLEND","10002390","MUSHROOM",3
"9615","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002390","MUSHROOM",3
"9616","10005865","SP E-POISE PROPRIETARY BLEND","10002390","MUSHROOM",3
"9617","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002390","MUSHROOM",3
"9618","10005879","SP IPLEX PROPRIETARY BLEND","10002390","MUSHROOM",3
"9619","10006070","SP DRENAMIN PROPRIETARY BLEND","10002390","MUSHROOM",3
"9620","10006071","SP FERROFOOD PROPRIETARY BLEND","10002390","MUSHROOM",3
"9621","10006467","SP CATALYN PROPRIETARY BLEND #2","10002390","MUSHROOM",3
"9622","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002390","MUSHROOM",3
"9623","10002391","SP UTROPHIN PMG PROPRIETARY BLEND","10002393","BOVINE UTERUS PMG EXTRACT",4
"9624","10002394","SP IODOMERE PROPRIETARY BLEND","10002395","CONCH (STROMBUS GIGAS)",4
"9625","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002396","CHERRY POWDER",3
"9626","10003273","ULTRA BODY TODDY PHYTONUTRIENT PROPRIETARY BLEND","10002396","CHERRY POWDER",3
"9627","10007611","GNC MEGA MEN ANTIOXIDANT FRUIT AND VEGETABLE BLEND #3","10002396","CHERRY POWDER",3
"9628","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9629","10002930","SP CATALYN PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9630","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9631","10004197","SP CONGAPLEX PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9632","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9633","10005862","SP CATAPLEX B PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9634","10005865","SP E-POISE PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9635","10005879","SP IPLEX PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9636","10006070","SP DRENAMIN PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9637","10006071","SP FERROFOOD PROPRIETARY BLEND","10002397","BOVINE ADRENAL",4
"9638","10006467","SP CATALYN PROPRIETARY BLEND #2","10002397","BOVINE ADRENAL",4
"9639","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10002397","BOVINE ADRENAL",4
"9640","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9641","10002930","SP CATALYN PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9642","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9643","10004197","SP CONGAPLEX PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9644","10004198","SP DIAPLEX PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9645","10005022","SP A-F BETAFOOD PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9646","10005023","SP ALLERPLEX PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9647","10005033","SP RENAFOOD PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9648","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9649","10005865","SP E-POISE PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9650","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9651","10005879","SP IPLEX PROPRIETARY BLEND","10002398","BOVINE KIDNEY",4
"9652","10006467","SP CATALYN PROPRIETARY BLEND #2","10002398","BOVINE KIDNEY",4
"9653","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9654","10002930","SP CATALYN PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9655","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9656","10004197","SP CONGAPLEX PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9657","10005023","SP ALLERPLEX PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9658","10005127","SP ALBAPLEX PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9659","10005865","SP E-POISE PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9660","10005879","SP IPLEX PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9661","10006071","SP FERROFOOD PROPRIETARY BLEND","10002399","DRIED ALFALFA JUICE",3
"9662","10006467","SP CATALYN PROPRIETARY BLEND #2","10002399","DRIED ALFALFA JUICE",3
"9663","10002401","SP CHEWABLE CATALYN PROPRIETARY BLEND","10002400","RICE BRAN EXTRACT",3
"9664","10002930","SP CATALYN PROPRIETARY BLEND","10002400","RICE BRAN EXTRACT",3
"9665","10005004","GARDEN OF LIFE PERFECT PROTEIN MINERAL BLEND","10002400","RICE BRAN EXTRACT",3
"9666","10002904","NATURE'S SUNSHINE TRACE MINERAL CONCENTRATE","10002402","BROMIDE",2
"9667","10003930","ELECTRO-VITA-MIN TRACE MINERALS","10002402","BROMIDE",2
"9668","10004511","NEW VISION MINERAL ESSENTIALS PROPRIETARY MINERAL BLEND","10002402","BROMIDE",2
"9669","10004737","VEMMA PROPRIETARY MINERAL BLEND","10002402","BROMIDE",2
"9670","10006077","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY PLANT-MINERAL BLEND","10002402","BROMIDE",2
"9671","10004022","SEASILVER PROPRIETARY BLEND","10002408","CRANBERRY JUICE CONCENTRATE",3
"9672","10006595","UPTIME ENERGY POWER BASE","10002412","SIBERIAN GINSENG EXTRACT",3
"9673","10003224","NATURE'S AIDE ORAL CHELATION PROPRIETARY HERBAL BLEND","10002413","PANAX GINSENG EXTRACT",3
"9674","10004507","PHYSICIAN'S CHOICE SUPER LIBIDO PROPRIETARY COMPLEX","10002413","PANAX GINSENG EXTRACT",3
"9675","10006593","ARBONNE PROPRIETARY GET UP AND GO BLEND","10002413","PANAX GINSENG EXTRACT",3
"9676","10006076","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY LIPOTROPIC FACTORS BLEND","10002419","DIMETHYLGLYCINE",5
"9677","10005359","DOCTOR'S SUPER LIVER PROPRIETARY HERBAL BLEND EXTRA","10002422","NONI",3
"9678","10005730","QUANTUM-RX GREENS MIX","10002422","NONI",3
"9679","10006316","NUTRITION DEPOT SUPREME ROYAL JELLY 63.1 BLEND","10002422","NONI",3
"9680","10006333","LIQUIMAX EXOTIC FRUIT BLEND","10002422","NONI",3
"9681","10008027","NATURAL VITALITY ORGANIC LIFE VITAMINS SUPERFRUIT, VEGGIE AND FRUIT ANTIOXIDANT BLEND","10002422","NONI",3
"9682","10005969","COMPLETE WOMAN MEMORY BLEND","10002424","GINKGO BILOBA EXTRACT",3
"9683","10005982","GASPARI NUTRITION SUPERPUMP250 PROPRIETARY BLEND","10002424","GINKGO BILOBA EXTRACT",3
"9684","10006595","UPTIME ENERGY POWER BASE","10002424","GINKGO BILOBA EXTRACT",3
"9685","10007319","APEX PHOS SERINE CHOLINE COMPLEX PLUS","10002424","GINKGO BILOBA EXTRACT",3
"9686","10004613","MORE THAN A MULTIPLE WOMEN'S BIOACTIVE COMPLEX","10002425","VITEX EXTRACT (FRUIT)",3
"9687","10002346","ULTIMATE LIVING EZZEAC PLUS TEA BLEND","10002426","DISTILLED WATER",4
"9688","10003055","HERBS ETC. PARA-FREE COMPLEX","10002426","DISTILLED WATER",4
"9689","10002019","LBS II PROPRIETARY BLEND","10002427","TURKISH RHUBARB ROOT",3
"9690","10002346","ULTIMATE LIVING EZZEAC PLUS TEA BLEND","10002427","TURKISH RHUBARB ROOT",3
"9691","10002793","NATURE'S SUNSHINE E-TEA PROPRIETARY BLEND","10002427","TURKISH RHUBARB ROOT",3
"9692","10003427","FLOR ESSENCE PROPRIETARY BLEND","10002427","TURKISH RHUBARB ROOT",3
"9693","10004092","NATURE'S SUNSHINE LB-X PROPRIETARY BLEND","10002427","TURKISH RHUBARB ROOT",3
"9694","10005473","NATURE'S SUNSHINE LBS II PROPRIETARY BLEND","10002427","TURKISH RHUBARB ROOT",3
"9695","10004881","IMMUNO STAT BOTANICAL ANTIOXIDANTS","10002429","PHENALGIN (CYSTOSEIRA CANARIENSIS) (ALGAE) EXTRACT",3
"9696","10006079","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY BOTANICAL ANTIOXIDANT BLEND","10002429","PHENALGIN (CYSTOSEIRA CANARIENSIS) (ALGAE) EXTRACT",3
