"","dsdsupid","dsdsupp","dsdsrce","dsdtype","dsdservq","dsdservu","dsdcntv","dsdcntm","dsdcnta","dsdcntb","dsdcnto"
"5104","1000608400","MUSCLETECH HYDROXYCUT HARDCORE",8,4,3,2,0,0,0,8,7
"5105","1000608500","GNC MEN'S MEGA MEN PERFORMANCE AND VITALITY PROGRAM VITAPAKS",9,4,1,12,14,12,6,27,14
"5106","1000608501","GNC MEN'S MEGA MEN PERFORMANCE & VITALITY VITAPAK PROGRAM",9,4,1,12,14,12,5,27,13
"5107","1000608600","CM SUPER CALCIUM & MAGNESIUM 4LIFE",9,4,3,18,4,7,1,2,0
"5108","1000608700","DC #133 CAL-MAG-Z FAST ACTING",8,4,1,18,0,3,0,0,0
"5109","1000608800","ADVANCED FORMULA XTREME LEAN EPHEDRA FREE",9,4,2,2,3,1,3,7,6
"5110","1000608900","NEOCELL SUPER COLLAGEN + C TYPE I & III",8,4,6,18,1,0,0,0,3
"5111","1000608901","NEOCELL SUPER COLLAGEN + C TYPE 1 & 3",8,4,6,18,1,0,0,0,3
"5112","1000609000","NATURE'S PLUS DHEA -10",8,4,1,2,0,0,0,1,1
"5113","1000609200","FUTUREBIOTICS SILYMARIN PLUS STANDARDIZED 80% MILK THISTLE EXTRACT WITH CO-FACTORS",9,4,3,18,1,0,0,5,1
"5114","1000609300","AMERICAN LONGEVITY ULTIMATE CLASSIC MAJESTIC EARTH",8,4,2,17,14,10,18,1,9
"5115","1000609400","MANNATECH OPTIMAL HEALTH SYSTEM AMBROTOSE AO ANTIOXIDANT CELL PROTECTION FORMULA WITH IMMUNE SUPPORT GLYCO-ANTIOXIDANT",8,4,1,2,1,0,0,20,1
"5116","1000609500","MANNATECH WELLNESS MANAGEMENT MANNA CLEANSE",8,4,2,1,0,1,0,17,19
"5117","1000609600","PRIMACARE ONE",9,2,1,16,5,2,0,0,3
"5118","1000609601","PRIMACARE ONE",8,2,1,16,5,2,0,0,5
"5119","1000609700","NSI NUTRACEUTICAL SCIENCES INSTITUTE TONALIN XS-CLA 1 G (1000 MG)",8,4,1,16,0,0,0,1,7
"5120","1000609800","KAL SILICA PLUS",8,4,1,18,0,0,0,1,1
"5121","1000609900","RITE AID FISH OIL NATURAL",8,4,2,16,0,0,0,0,5
"5122","1000610000","PROCAPS LABORATORIES ULTIMATE EYE SUPPORT 4 MG ZEAXANTHIN 8 MG LUTEIN BILBERRY, BLUEBERRY, BLACKBERRY AND ELDERBERRY EXT",8,4,2,2,3,0,0,7,3
"5123","1000610002","ULTIMATE EYE SUPPORT 4 MG ZEAXANTHIN 8 MG LUTEIN BILBERRY GREEN TEA GRAPE SEED VITAMIN C BIOFLAVONOIDS VITAMIN E PROCAPS",9,4,2,2,3,0,0,6,3
"5124","1000610100","PROCAPS LABORATORIES FIBERMUCIL U.S.P. PSYLLIUM BULK AND WATER SOLUBLE FIBER FRIENDLY FLORA LACTOBACILLUS",9,4,5,2,0,0,0,1,6
"5125","1000610200","SHAPEWORKS TOTAL CONTROL HERBALIFE",9,4,1,18,0,1,0,14,1
"5126","1000610201","HERBALIFE TOTAL CONTROL",9,4,1,18,0,0,0,5,1
"5127","1000610300","MUSCLETECH LEUKIC ADVANCED ANABOLIC ACTIVATOR",8,4,6,1,0,0,0,0,1
"5128","1000610400","NORDIC NATURALS DHA JUNIOR 100% ARCTIC COD LIVER OIL PHARMACEUTICAL GRADE OMEGA-3 FOR CHILDREN THREE YEARS & UP 250 MG C",9,1,4,16,3,0,0,0,8
"5129","1000610500","GNC NATURAL BRAND ACIDOPHILUS 4 BILLION CFU",9,4,1,18,0,0,0,0,5
"5130","1000610600","MEMBER'S MARK EXTRA STRENGTH OMEGA 3 FISH OIL 850 MG CHOLESTEROL FREE",8,4,1,16,0,0,0,0,3
"5131","1000610700","LIQUIMINS CAL/MAG/ZINC FAST-ABSORBING LIQUID FORMULA VITAMIN D, PREMIUM CALCIUM, MAGNESIUM AND ZINC COMPLEX TRACE MINERA",9,4,2,17,1,6,0,0,6
"5132","1000610800","PROTEX",8,4,2,2,0,1,0,1,2
"5133","1000610900","OXYPLUS",8,4,1,2,2,1,0,3,3
"5134","1000611000","APPLIED NUTRITION FOR CHILDREN GOMITAS MULTIVITAMINICAS",9,1,2,27,10,2,0,0,6
"5135","1000611100","LPP CONCENTRATED PREDIGESTED PROTEIN 1000 MG (1 GRAM) 100% PREDIGESTED AMINO ACID ESSENTIAL FREE AMINO ACIDS",8,4,1,18,0,0,18,0,3
"5136","1000611200","NORDIC NATURALS PROEFA JUNIOR PHARMACEUTICAL GRADE OMEGA-3.6.9 FOR AGES EIGHT THROUGH TEENS 500 MG CHEWABLE SOFT GELS",9,1,2,16,1,0,0,0,12
"5137","1000611201","NORDIC NATURALS PROEFA JUNIOR NATURAL TRIGLYCERIDE FORM PHARMACEUTICAL GRADE OMEGA-3.6.9 FOR AGES FIVE THROUGH TEENS 500",9,1,2,16,1,0,0,0,12
"5138","1000611300","THE VITAMIN SHOPPE ACIDOPHILUS WITH PECTIN",8,4,1,2,0,0,0,1,1
"5139","1000611400","EQUATE MATURE COMPLETE MULTIVITAMIN MULTIMINERAL",9,3,1,18,13,14,0,1,4
"5140","1000611401","EQUATE MATURE COMPLETE MULTIVITAMIN MULTIVITAMIN / MULTIMINERAL",9,3,1,18,13,14,0,0,5
"5141","1000611402","EQUATE ADULTS 50+ MATURE MULTIVITAMIN BALANCED MULTIVITAMIN / MULTIMINERAL A THRU Z",9,3,1,18,13,14,0,0,5
"5142","1000611500","NATROL ACIDOPHILUS PROBIOTIC",8,4,1,2,0,0,0,0,1
"5143","1000611600","CVS PHARMACY ST. JOHN'S WORT 300 MG STANDARDIZED EXTRACT",8,4,2,2,0,0,0,1,0
"5144","1000611700","HEALTHY AMERICA VITA MINERAL EXTREME FOR SENIORS",8,4,1,18,13,14,0,0,4
"5145","1000611800","HEALTHY AMERICA GLUCOSAMINE CHONDROITIN & MSM",8,4,3,18,0,0,0,0,3
"5146","1000611900","PURITAN'S PRIDE BONE CARE WITH CALCIUM, MAGNESIUM AND VITAMINS D AND K",10,4,2,18,2,2,0,0,0
"5147","1000612000","GNC NATURAL BRAND ACIDOPHILUS 2 BILLION CFU",8,4,1,18,0,0,0,0,8
"5148","1000612100","BASIC'S MELATONIN 3 MG BASIC VITAMINS",9,4,1,18,0,1,0,0,1
"5149","1000612201","TRADER JOE'S GUMMI VITES FOR KIDS OF ALL AGES ESSENTIAL VITAMINS & MINERALS IN GUMMI BEAR SHAPES",9,1,2,27,10,2,0,0,4
"5150","1000612301","TRADER DARWIN'S MSM METHYLSULFONYLMETHANE 1000 MG PER TABLET",9,4,1,18,0,0,0,0,1
"5151","1000612400","BIOTICS RESEARCH CORPORATION COQ-ZYME 30",9,4,1,18,0,0,0,0,3
"5152","1000612500","BIOTICS RESEARCH CORPORATION BIO-CARDIOZYME FORTE",9,4,4,18,13,8,5,1,9
"5153","1000612600","CYTOSPORT COMPLETE WHEY PROTEIN PARTIALLY PRE-DIGESTED WHEY PEPTIDES NO TRANS FATTY ACIDS 50.3% BRANCHED-CHAIN AMINOS!",9,4,1,24,0,1,18,0,11
"5154","1000612700","HCBL HEALTH CENTER FOR BETTER LIVING ENDLESS ENERGY",8,4,2,2,0,0,0,7,1
"5155","1000612800","PURITAN'S PRIDE HONEY AND CIDER VINEGAR",9,4,1,18,0,0,0,0,2
"5156","1000612900","USANA OPTIMIZERS BIOMEGA-3 NATURAL FISH OIL RICH IN LONG CHAIN OMEGA-3'S EPA AND DHA 1000 MG",7,4,2,2,1,0,0,0,4
"5157","1000612901","USANA OPTIMIZERS BIOMEGA",7,4,2,2,1,0,0,0,4
"5158","1000613000","USANA OPTIMIZERS ACTIVE CALCIUM",7,4,4,18,2,4,0,0,0
"5159","1000613100","USANA OPTIMIZERS GINKGO-PS",7,4,1,18,0,0,0,1,1
"5160","1000613200","DAILY SOURCE ADVANCED FORMULA CENTURY HIGH POTENCY MULTIVITAMIN / MULTIMINERAL WITH LYCOPENE 300 MCG",9,4,1,18,13,15,0,0,5
"5161","1000613300","DAILY SOURCE ANIMAL SHAPES WITH IRON CHILDREN'S CHEWABLE VITAMINS",9,1,1,18,10,1,0,0,4
"5162","1000613500","SHAKLEE OMEGA GUARD FULL SPECTRUM OF SEVEN OMEGA-3S DHA, EPA, AND MORE",9,4,3,16,0,0,0,0,7
"5163","1000613501","SHAKLEE OMEGA GUARD A FULL SPECTRUM OF SEVEN OMEGA-3S DHA, EPA, AND MORE",9,4,3,16,0,0,0,0,7
"5164","1000613600","OPTIM 3 PREMIER FORMULA FOR OCULAR NUTRITION WITH LUTEIN COMPLEX",8,4,4,2,4,5,2,3,6
"5165","1000613700","SUNDOWN NATURAL WHOLE HERB GINGER ROOT 550 MG",9,4,2,2,0,0,0,1,1
"5166","1000613800","NSI NUTRACEUTICAL SCIENCES INSTITUTE KOREAN GINSENG 648 MG",8,4,1,2,0,0,0,1,0
"5167","1000613900","NSI NUTRACEUTICAL SCIENCES INSTITUTE GLUCOMANNAN 2,000 MG",8,4,3,2,0,0,0,1,0
"5168","1000614000","SPRING VALLEY GINSENG COMPLEX",8,4,1,2,0,0,0,2,0
"5169","1000614200","ENIVA VIBE BIO-AVAILABLE MINERALS, VITAMINS, AND PHYTONUTRIENTS INFUSED WITH NATURAL FRUIT, VEGETABLE, AND GREEN TEA",9,4,1,5,12,14,8,26,9
"5170","1000614201","ENIVA VIBE ORIGINAL LIQUID NUTRACEUTICAL",8,4,1,5,12,12,8,26,8
"5171","1000614300","APEX FIT MULTIVITAMIN PROFILES 1 & 2 FOR HIGH CARB DIETS",9,4,1,18,12,9,0,0,2
"5172","1000614400","APEX LEAN EXPENDITURE (PYRUVATE) FAT BURN 2 ADVANCED DELIVERY SYSTEM",9,4,1,18,0,0,0,0,1
"5173","1000614500","GNC NATURE'S FINGERPRINT RED CLOVER 430 MG",9,4,1,2,0,0,0,1,0
"5174","1000614600","GNC NATURE'S FINGERPRINT CAYENNE 500 MG",9,4,1,2,0,0,0,1,0
"5175","1000614700","GNC POTASSIUM PLUS 99 TIMED RELEASE",9,4,2,18,5,4,0,0,2
"5176","1000614800","PURITAN'S PRIDE BEE PROPOLIS 500 MG",9,4,1,2,0,0,0,0,1
"5177","1000614900","MONTIFF PURE L-ARGININE HCL 500 MILLIGRAMS",9,4,1,2,0,0,1,0,0
"5178","1000615000","GNC TRIPLE LECITHIN 1200 WITH PHOSPHATIDYL CHOLINE",8,4,1,2,0,0,0,1,4
"5179","1000615100","HIGHER POWER NUTRITION CAFFEINE",8,4,1,2,0,0,0,0,1
"5180","1000615200","HIGHER POWER NUTRITION 100% WHEY POWER",8,4,1,24,1,2,18,0,8
"5181","1000615300","SEA VEGG BY FARMASEA HEALTH PRISTINE OCEAN BLEND 12 NUTRITION-DENSE SPECIES OF WHOLE ORGANIC SEA PLANTS HARVESTED FROM E",8,4,1,2,8,7,1,0,29
"5182","1000615400","TWINLAB ALLERGY MULTI CAPS FOR ALLERGIC & CHRONICALLY HYPERSENSITIVE INDIVIDUALS",8,4,2,2,13,9,0,0,3
"5183","1000615500","ULTRA PLAN MEMORY NUTRITION FORMULA WITH SAGE EXTRACT",8,4,4,2,5,0,3,8,4
"5184","1000615600","OPTIM 3 THE ULTIMATE GLUCOSAMINE CHONDROITIN COMPLEX IX MSM HYALURONIC ACID",8,4,2,2,2,0,0,1,6
"5185","1000615700","ULTRA PLAN ULTIMATE PLUS DIETER'S MULTI-VITAMIN",8,4,3,18,15,12,2,20,14
"5186","1000615800","GOOD DAYS MULTI-MEGA FORMULA POSITIVE MOOD FORMULA OMEGA-3 HEART & MOOD FORMULA",8,4,1,12,10,11,0,37,13
"5187","1000615900","VEROMAX FOR MEN",8,4,1,2,0,0,4,4,0
"5188","1000616000","DR. SEARS ZONE OMEGA RX ULTRA-REFINED FISH OIL",9,4,4,2,0,0,0,0,6
"5189","1000616100","SMART HEALTH USA HERBAL V ULTRA",9,4,2,18,1,0,1,6,1
"5190","1000616200","MEGA MULTI DAILY MODERN BALANCE",8,4,2,2,14,12,0,0,3
"5191","1000616300","CHILDREN'S VITA-BALANCE MODERN BALANCE",8,1,1,18,11,7,0,0,0
"5192","1000616400","BENEFIBER FIBER 100% NATURAL CHEWABLES",8,4,3,18,0,0,0,0,6
"5193","1000616401","BENEFIBER FIBER 100% NATURAL CHEWABLES SUGAR FREE",8,4,3,18,0,0,0,0,4
"5194","1000616500","NATURAL WOMAN ANTI-OXIDANTS FORMULA",9,4,2,2,13,12,5,2,3
"5195","1000616600","RELEASE MORNING WOMEN'S FORMULA",8,4,1,2,3,2,0,5,5
"5196","1000616700","RELEASE AFTERNOON",9,4,1,2,1,1,1,3,3
"5197","1000616800","RELEASE EVENING",9,4,1,2,0,0,0,7,1
"5198","1000616900","CENSOR OMEGA 3-6-9 BLEND",9,4,1,16,1,0,0,1,6
"5199","1000617000","FOREVER ROYAL JELLY 100% NATURAL",9,4,1,18,0,0,0,0,1
"5200","1000617100","YOUR VITAMINS ANDREW LESSMAN CIRCULATION & VEIN SUPPORT BIOFLAVONOID COMPLEX DIOSMIN HESPERIDIN QUERCETIN RUTIN",9,4,2,2,1,2,0,1,9
"5201","1000617200","YOUR VITAMINS ANDREW LESSMAN BONE & BODY FACTORS CALCIUM-MAGNESIUM-PHOSPHORUS WOMEN'S WELLNESS SOY ISOFLAVONES",9,4,1,12,3,5,0,5,6
"5202","1000617300","RAINBOW LIGHT JUST 1 ONCE WOMEN'S ONE MULTIVITAMIN",9,4,1,18,14,10,0,9,6
"5203","1000617301","RAINBOW LIGHT JUST 1 ONCE NATURALS WOMEN'S ONE MULTIVITAMIN/MINERAL NOW WITH PROBIOTICS",9,4,1,18,14,10,0,8,8
"5204","1000617400","GNC VITAMIN K 100 MCG",9,4,1,18,1,0,0,0,0
"5205","1000617500","SUNDOWN COD LIVER OIL",8,4,1,16,2,0,0,0,6
"5206","1000617501","SUNDOWN NATURALS DOUBLE STRENGTH COD LIVER OIL NATURAL SOURCE OF OMEGA-3 WITH DHA / EPA",9,4,1,16,2,0,0,0,7
"5207","1000617600","CVS PHARMACY FLUSH FREE NIACIN (INOSITOL HEXANICOTINATE) 500 MG",8,4,1,2,1,0,0,0,1
"5208","1000617700","GNC PRO PERFORMANCE ELITE SERIES CREADRIVE CARBOHYDRATE TRANSPORT SYSTEM",8,4,45,33,0,2,1,0,6
"5209","1000617800","GOOD 'N NATURAL Q-SORB COENZYME Q-10 30 MG",8,4,1,16,0,0,0,0,1
"5210","1000617900","CVS PHARMACY LECITHIN 1200 MG",8,4,1,16,0,0,0,1,1
"5211","1000618000","CVS PHARMACY DAIRY RELIEF ORIGINAL STRENGTH LACTASE ENZYME",8,4,3,1,0,0,0,0,2
"5212","1000618100","SUNDOWN B-6 100 MG HIGH POTENCY",8,4,1,18,1,1,0,0,0
"5213","1000618200","BIOMATRIX DHEA",8,4,1,4,0,0,0,0,1
"5214","1000618300","BIOMATRIX PREGNENOLONE",8,4,1,4,0,0,0,0,1
"5215","1000618400","KROGER CALCIUM WITH MAGNESIUM AND ZINC",8,4,1,18,0,3,0,0,0
"5216","1000618500","GNC NATURAL BRAND BROMELAIN 500 MG",9,4,1,18,0,0,0,0,1
"5217","1000618600","NATURE'S BOUNTY STANDARDIZED EXTRACT GINKGO BILOBA 60 MG",9,4,1,18,0,0,0,1,0
"5218","1000618700","ULTRA COENZYME Q-10 200 MG",8,4,1,18,0,0,0,0,2
"5219","1000618800","TRIMLIFE ADVANCED EPHEDRINE FREE",8,4,2,2,0,0,0,4,5
"5220","1000618900","CARB BLOCKER",8,4,1,18,3,0,0,4,0
"5221","1000619000","EQUATE COMPLETE MULTIVITAMIN WITH LYCOPENE MULTIVITAMIN / MULTIMINERAL",8,4,1,18,13,16,0,0,5
"5222","1000619001","EQUATE COMPLETE MULTIVITAMIN MULTIVITAMIN / MULTIMINERAL",8,4,1,18,13,16,0,0,5
"5223","1000619002","EQUATE COMPLETE MULTIVITAMIN BALANCED MULTIVITAMIN / MULTIMINERAL A THRU Z NEW FORMULA",9,4,1,18,13,16,0,0,3
"5224","1000619100","POPEYE PLUS CALCIUM MULTIVITAMINS 3 CHEWABLE FLAVORS",9,1,1,18,10,1,0,1,0
"5225","1000619200","NINGXIA RED",9,4,2,17,1,0,0,9,6
"5226","1000619300","CLEAR LUNGS CHINESE HERBAL FORMULA",9,4,2,2,0,0,0,13,0
"5227","1000619400","FLUID JOINT",9,4,2,1,0,1,0,0,3
"5228","1000619500","SWANSON HEALTH PRODUCTS PREMIUM BRAND BOSWELLIA 400 MG",9,4,2,2,0,0,0,1,0
"5229","1000619600","SWANSON CONDITION SPECIFIC FORMULAS DIGESTIVE ESSENTIALS",9,4,2,18,0,1,0,6,3
"5230","1000619700","SWANSON ULTRA ALBION CHELATED CHROMIUM 200 MCG",9,4,1,2,0,1,0,3,0
"5231","1000619800","SWANSON ULTRA MSM METHYLSULFONYLMETHANE 1,000 MG",9,4,1,2,0,0,0,0,1
"5232","1000619900","SWANSON CONDITION SPECIFIC FORMULAS SLEEP ESSENTIALS",9,4,1,2,0,2,1,5,2
"5233","1000620000","SWANSON CONDITION SPECIFIC FORMULAS TIMED-RELEASE LEG VEIN ESSENTIALS",9,4,1,2,1,0,0,6,1
"5234","1000620200","SWANSON EFAS SUPERIOR ESSENTIAL FATTY ACIDS OMEGATRU EVENING PRIMROSE OIL 1,300 MG",9,4,1,16,0,0,0,1,3
"5235","1000620300","SWANSON BEST WEIGHT-CONTROL FORMULAS WATER PILLS",9,4,1,18,0,0,0,4,0
"5236","1000620400","SWANSON CONDITION SPECIFIC FORMULAS PROSTATE ESSENTIALS",9,4,1,2,0,1,3,5,1
"5237","1000620500","SWANSON CONDITION SPECIFIC FORMULAS HEART ESSENTIALS",9,4,1,18,6,4,2,3,4
"5238","1000620600","SWANSON BEST WEIGHT-CONTROL FORMULAS GRAPEFRUIT PECTIN 1000 MG",9,4,3,18,0,0,0,1,0
"5239","1000620700","SWANSON HEALTH PRODUCTS PREMIUM BRAND MEN'S PRIME MULTI",9,4,1,18,13,7,0,11,6
"5240","1000620800","SP A-F BETAFOOD 0775 STANDARD PROCESS INC.",9,4,2,18,3,3,0,8,9
"5241","1000620801","SP STANDARD PROCESS A-F BETAFOOD 0775",9,4,2,18,3,3,0,8,9
"5242","1000620900","SP ALLERPLEX 0975 STANDARD PROCESS INC.",9,4,3,2,3,2,0,12,11
"5243","1000621000","SP CATAPLEX F 4075 STANDARD PROCESS INC.",9,4,1,16,1,0,0,2,3
"5244","1000621100","SP ECHINACEA-C 3875 STANDARD PROCESS INC.",9,4,1,18,1,0,0,5,1
"5245","1000621200","SP NEUROPLEX 5850 STANDARD PROCESS INC.",9,4,2,2,5,4,0,2,11
"5246","1000621300","SP RENAFOOD 7115 STANDARD PROCESS INC.",9,4,1,18,2,0,0,6,4
"5247","1000621400","PURE SOURCE ONE DAILY MULTIPLE VITAMIN",9,4,1,18,9,0,0,0,0
"5248","1000621500","CHOLOX PROCAPS LABORATORIES",9,4,1,2,0,0,0,0,1
"5249","1000621600","PURE ENCAPSULATIONS GLUCOSAMINE SULFATE 650 MG",9,4,1,2,1,0,0,0,1
"5250","1000621700","SOURCE NATURALS COLLOIDALIFE TRACE MINERALS COLLOIDAL TRACE MINERALS AND ELECTROLYTES",9,4,2,3,0,0,0,0,1
"5251","1000621800","KROGER ONE DAILY MEN'S FORMULA WITH LYCOPENE",8,4,1,18,13,7,0,0,2
"5252","1000621801","KROGER ONE DAILY MEN'S HEALTH FORMULA MULTIVITAMIN / MULTIMINERAL WITH LYCOPENE 600 MCG",9,4,1,18,13,7,0,0,3
"5253","1000621802","KROGER ONE DAILY MEN'S HEALTH FORMULA MULTIVITAMIN / MULTIMINERAL COMPLETE MULTIVITAMIN FOR MEN",9,4,1,18,13,7,0,0,3
"5254","1000621900","PURITAN'S PRIDE HERBAL LAXATIVE TABLETS",9,4,2,18,0,0,0,5,0
"5255","1000622000","METAGENICS METAGLYCEMX",8,4,2,18,10,6,2,2,2
"5256","1000622100","METAGENICS ULTRA CLA HIGH QUALITY CONJUGATED LINOLEIC ACID",8,4,1,2,0,0,0,1,1
"5257","1000622200","IMMUNE SOURCE ANTIOXIDANT PHYTER 1000 GREAT EARTH",8,4,3,18,0,1,1,6,4
"5258","1000622300","MEMBER'S MARK GRAPE SEED EXTRACT 100 MG",8,4,1,1,0,0,0,1,0
"5259","1000622400","GNC MELATONIN 3",9,4,1,18,0,0,0,0,1
"5260","1000622500","MHP SECRETAGOGUE-ONE",8,4,1,12,0,0,6,1,9
"5261","1000622600","KROGER PRENATAL TABLETS",8,2,1,18,10,3,0,0,0
"5262","1000622601","KROGER PRENATAL TABLETS MULTIVITAMIN / MULTIMINERAL CONTAINS 28 MG OF IRON",9,2,1,18,10,3,0,0,1
"5263","1000622700","KROGER NATURAL B COMPLEX AND VITAMIN C WITH ROSE HIPS",8,4,1,18,9,0,0,0,0
"5264","1000622800","KROGER LUTEIN VISION FORMULA",8,4,1,2,2,2,0,0,1
"5265","1000622900","DOCTOR'S BEST SCIENCE BASED NUTRITION ULTRA GUGGULOW",9,4,1,18,0,0,0,2,0
"5266","1000623000","CELLULAR RESEARCH FORMULAS COLON CLEAR FORMULA 22 HERBS & FIBERS",9,4,1,18,0,1,0,21,1
"5267","1000623100","HEALTHASURE BEAR ESSENTIALS CHILDREN'S MULTI VITAMIN GUMMI BEARS",8,1,1,12,7,4,0,0,0
"5268","1000623200","GARDEN OF LIFE REVIVALL FEMALE VITALITY FORMULA",8,3,4,2,0,0,0,15,6
"5269","1000623300","FORMULA ESPECIAL OKINAWA CORAL CALCIUM DEL DR. PACHECO",8,4,3,2,4,12,0,0,1
"5270","1000623400","COUNTRY LIFE NATURAL LECITHIN",8,4,3,16,0,0,0,1,5
"5271","1000623500","ECLECTIC INSTITUTE OPTI NATAL",8,2,6,18,14,9,0,6,8
"5272","1000623600","DYMATIZE NUTRITION MAXIMUM STRENGTH BCAA COMPLEX 2200 BRANCHED CHAIN AMINO ACIDS ADDED VITAMIN B6 TIME RELEASE FORMULA",8,4,4,1,3,0,3,0,0
"5273","1000623700","DIGESTIVE ADVANTAGE LACTOSE INTOLERANCE CAPLETS",8,4,1,1,0,0,0,0,2
"5274","1000623800","COUNTRY LIFE FLUSH-FREE NIACIN 400 MG HYPOALLERGENIC AS INOSITOL HEXANICOTINATE 500 MG",8,4,1,2,2,0,0,0,0
"5275","1000623900","COLGATE LURIDE FULL STRENGTH LOZI-TABS",8,1,1,18,0,1,0,0,0
"5276","1000624000","COLGATE LURIDE 0.5 MG",8,1,1,18,0,1,0,0,0
"5277","1000624100","CELLULAR RESEARCH FORMULAS TRIPLE-ACTION JOINT FORMULA",8,4,3,16,6,0,1,6,5
"5278","1000624200","BURMAN'S NATURAL FOODS CAL MAG CITRATE TABLETS",8,4,4,18,2,3,0,0,1
"5279","1000624300","DISNEY WINNIE THE POOH COMPLETE MULTIVITAMIN CHILDREN'S MULTIPLE VITAMIN AND MINERAL CHEWABLE TABLETS",9,1,1,18,12,6,0,0,3
"5280","1000624400","NUTRI-SALUD LIVER SWISS FORMULA",9,4,2,18,0,0,0,8,0
"5281","1000624500","NUTRI-SALUD STOMACH CLEANSER",9,4,1,2,0,0,0,4,0
"5282","1000624600","NUTRI-SALUD LIVER CLEANSER",9,4,1,2,0,0,0,4,0
"5283","1000624700","NUTRI-SALUD COLON CLEANSER",9,4,1,2,0,0,0,4,0
"5284","1000624800","NUTRI-SALUD SUPER HERBAL COMPLEX WITH CORAL CALCIUM",9,4,3,18,3,1,0,10,1
"5285","1000624900","CARLSON SUPER OMEGA-3 FISH OIL CONCENTRATE 500 MG EPA & DHA 100% NORWEGIAN QUALITY OIL",9,4,1,16,1,0,0,0,7
"5286","1000624901","CARLSON SUPER OMEGA-3 FISH OIL CONCENTRATE 1000 MG 500 MG EPA & DHA 100% NORWEGIAN QUALITY OIL",8,4,1,16,1,0,0,0,7
"5287","1000625000","SPRING VALLEY NATURAL VITAMIN A & D",9,4,1,16,2,0,0,0,0
"5288","1000625100","NATURE'S CHOICE GINKATROL GINKGO BILOBA PLUS",9,4,2,18,2,0,0,3,0
"5289","1000625200","PL L-CARNITINE 100 MG FREE FORM AMINO ACID",9,4,1,2,0,0,1,0,0
"5290","1000625300","GREAT EARTH SUPER OXY E 400 EXTRA STRENGTH",8,4,1,1,1,1,2,3,17
"5291","1000625400","FIBER CHOICE WEIGHT MANAGEMENT WITH CHROMAX & GREEN TEA SUGAR FREE",9,4,2,18,0,1,0,0,4
"5292","1000625401","FIBER CHOICE FIBER WEIGHT MANAGEMENT WITH CHROMAX & GREEN TEA SUGAR FREE",8,4,2,18,0,1,0,0,4
"5293","1000625500","EARTHRISE SPIRULINA NATURAL POWDER",9,4,1,34,2,1,0,1,13
"5294","1000625600","XANGO THE ORIGINAL MANGOSTEEN",8,4,1,5,0,0,0,10,3
"5295","1000625601","XANGO JUICE THE ORIGINAL MANGOSTEEN",8,4,1,5,0,0,0,10,3
"5296","1000625700","WORLD ORGANIC CHLOROPHYLL 60 MG",8,4,1,2,0,0,0,0,1
"5297","1000625800","WONDER LABORATORIES BLACK CURRENT OIL 535 MG EFAS",8,4,1,16,0,0,0,1,1
"5298","1000625900","WALGREENS FINEST NATURAL GLUCOSAMINE 750 MG CHONDROITIN 600 MG TRIPLE STRENGTH",8,4,1,18,0,0,0,0,2
"5299","1000626000","WALGREENS FINEST NATURAL GARLIC ODOR FREE ALL NATURAL TABLETS",8,4,1,18,0,1,0,1,0
"5300","1000626100","VITAWAVE BLACK RASPBERRY LIQUID VITAMIN MINERAL AMINO ACID WITH RARE EARTH MINERALS",8,4,1,5,14,10,18,10,7
"5301","1000626200","NATURE MADE OSTEO RENEW ULTRA CALCIUM MULTI-NUTRIENT MAGNESIUM, ZINC VITAMIN D & K PHOSPHORUS, COPPER, BORON, MANGANESE,",9,4,1,1,7,7,0,0,1
"5302","1000626300","JUICE PLUS+ ORCHARD BLEND CHEWABLES",9,4,4,18,0,0,0,16,18
"5303","1000626400","JARROW FORMULAS CREATINE MONOHYDRATE 120  PHARMACEUTICAL GRADE CREAPURE 120 GRAMS",9,4,1,24,0,0,0,0,1
"5304","1000626500","TWINLAB L-LYSINE FREE FORM AMINO ACID 500 MG",8,4,1,2,0,0,1,0,0
"5305","1000626501","TWINLAB L-LYSINE AN ESSENTIAL AMINO ACID 500 MG PER CAPSULE",8,4,1,2,0,0,1,0,0
"5306","1000626600","THORNE RESEARCH CHILDREN'S BASIC NUTRIENTS",8,1,6,2,14,12,0,0,1
"5307","1000626700","THE VITAMIN SHOPPE STANDARDIZED HERBS SAW PALMETTO EXTRACT 160 MG",8,4,2,16,0,0,0,1,0
"5308","1000626800","SHAKLEE VITA-LEA GOLD VITAMIN K FORMULA FOR ADULTS 50+ HIGH POTENCY MULTIVITAMIN & MULTIMINERAL",9,3,2,18,13,15,1,0,3
"5309","1000626801","SHAKLEE VITA-LEA GOLD VITAMIN K FORMULA FOR ADULTS 50+ HIGH POTENCY MULTIVITAMIN & MULTIMINERAL NOW WITH MORE VITAMIN D",9,3,2,18,13,15,1,0,3
"5310","1000626900","QUALITY NUTRIENTS SUPER STRESS HIGH B COMPLEX",8,4,1,18,10,4,1,0,2
"5311","1000627000","QUALITY NUTRIENTS FREE AMINO",8,4,1,2,0,0,21,0,0
"5312","1000627100","QUALITY NUTRIENTS CYTOZYME FORTE",8,4,1,18,0,1,0,0,11
"5313","1000627200","QUALITY NUTRIENTS BILEASE",8,4,1,18,0,0,1,1,3
"5314","1000627300","QUALITY NUTRIENTS ADRENO-200 V & M",8,4,1,18,7,1,1,0,3
